web-scraper-order,web-scraper-start-url,topLevelCategory,topLevelCategory-href,rank,image-src,title,pages,pages-href,url,ratings,price,reviewCount
1615398491-15387,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Books,https://www.amazon.com/best-sellers-books-Amazon/zgbs/books/ref=zg_bs_nav_0,#55,"https://images-na.ssl-images-amazon.com/images/I/81aGaoDwyXL._AC_UL200_SR200,200_.jpg",The Sum of Us: What Racism Costs Everyone and…,2,https://www.amazon.com/best-sellers-books-Amazon/zgbs/books/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Sum-Us-Everyone-Prosper-Together/dp/0525509569/ref=zg_bs_books_55?_encoding=UTF8&psc=1&refRID=AKJJHNZ55GTHVVMWKB36,4.8 out of 5 stars,Heather McGhee,Heather McGhee
1615398491-15422,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Books,https://www.amazon.com/best-sellers-books-Amazon/zgbs/books/ref=zg_bs_nav_0,#90,"https://images-na.ssl-images-amazon.com/images/I/910zeJNaloL._AC_UL200_SR200,200_.jpg",What to Expect When You're Expecting,2,https://www.amazon.com/best-sellers-books-Amazon/zgbs/books/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/What-Expect-When-Youre-Expecting/dp/0761187480/ref=zg_bs_books_90?_encoding=UTF8&psc=1&refRID=AKJJHNZ55GTHVVMWKB36,4.8 out of 5 stars,Heidi Murkoff,Heidi Murkoff
1615398359-14442,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Movies & TV,https://www.amazon.com/best-sellers-movies-TV-DVD-Blu-ray/zgbs/movies-tv/ref=zg_bs_nav_0,#78,"https://images-na.ssl-images-amazon.com/images/I/51Yz0dhxzzL._AC_UL200_SR200,200_.jpg",The Land Before Time - The Complete Collection,2,https://www.amazon.com/best-sellers-movies-TV-DVD-Blu-ray/zgbs/movies-tv/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Land-Before-Time-Complete-Collection/dp/B01DLVAI6K/ref=zg_bs_movies-tv_78?_encoding=UTF8&psc=1&refRID=4V8AH2Y0SEM77JZ63E5A,4.9 out of 5 stars,Helen Shaver,"4,813"
1615398359-14439,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Movies & TV,https://www.amazon.com/best-sellers-movies-TV-DVD-Blu-ray/zgbs/movies-tv/ref=zg_bs_nav_0,#75,"https://images-na.ssl-images-amazon.com/images/I/71hePU1hACL._AC_UL200_SR200,200_.jpg",E.T. The Extra-Terrestrial,2,https://www.amazon.com/best-sellers-movies-TV-DVD-Blu-ray/zgbs/movies-tv/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/T-Extra-Terrestrial-Henry-Thomas/dp/B07KLCVVVD/ref=zg_bs_movies-tv_75?_encoding=UTF8&psc=1&refRID=4V8AH2Y0SEM77JZ63E5A,4.8 out of 5 stars,Henry Thomas,"15,396"
1615398484-15367,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,CDs & Vinyl,https://www.amazon.com/best-sellers-music-albums/zgbs/music/ref=zg_bs_nav_0,#86,"https://images-na.ssl-images-amazon.com/images/I/71-B1CyLlsL._AC_UL200_SR200,200_.jpg",Paris,2,https://www.amazon.com/best-sellers-music-albums/zgbs/music/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Paris-Hilary-Franck-Orchestre-Philharmonique/dp/B08M1XBXJV/ref=zg_bs_music_86?_encoding=UTF8&psc=1&refRID=QQPAG35FN9MJX41E60R4,4.6 out of 5 stars,Hilary Hahn/Mikko Franck/Orchestre…,3
1615398532-15721,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Apps & Games,https://www.amazon.com/Best-Sellers-Appstore-Android/zgbs/mobile-apps/ref=zg_bs_nav_0,#83,"https://images-na.ssl-images-amazon.com/images/I/71XrfqE3iRL._AC_UL200_SR200,200_.png",Draw a Stickman: EPIC 2,2,https://www.amazon.com/Best-Sellers-Appstore-Android/zgbs/mobile-apps/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Draw-a-Stickman-EPIC-2/dp/B010GM85J4/ref=zg_bs_mobile-apps_83?_encoding=UTF8&psc=1&refRID=NZNXF5VMFA046006ZKFE,4.0 out of 5 stars,Hitcents,575
1615398484-15377,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,CDs & Vinyl,https://www.amazon.com/best-sellers-music-albums/zgbs/music/ref=zg_bs_nav_0,#96,"https://images-na.ssl-images-amazon.com/images/I/91DM4nVsKDL._AC_UL200_SR200,200_.jpg",The Greatest Showman,2,https://www.amazon.com/best-sellers-music-albums/zgbs/music/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Greatest-Showman-Various-Artists/dp/B07629RLTC/ref=zg_bs_music_96?_encoding=UTF8&psc=1&refRID=QQPAG35FN9MJX41E60R4,4.9 out of 5 stars,Hugh Jackman,Hugh Jackman
1615398491-15423,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Books,https://www.amazon.com/best-sellers-books-Amazon/zgbs/books/ref=zg_bs_nav_0,#91,"https://images-na.ssl-images-amazon.com/images/I/61y5uFIGxwL._AC_UL200_SR200,200_.jpg",Liam the Leprechaun Loves to Fart: A Rhyming…,2,https://www.amazon.com/best-sellers-books-Amazon/zgbs/books/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Liam-Leprechaun-Loves-Fart-Patricks/dp/1637310668/ref=zg_bs_books_91?_encoding=UTF8&psc=1&refRID=AKJJHNZ55GTHVVMWKB36,4.1 out of 5 stars,Humor Heals Us,Humor Heals Us
1615398325-14162,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Software,https://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,#54,"https://images-na.ssl-images-amazon.com/images/I/518nPPYk0iL._AC_UL200_SR200,200_.jpg",iFit 1-Month Individual Membership [Digital…,2,https://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/iFit-1-Month-Individual-Membership-Subscription/dp/B0823GT5JG/ref=zg_bs_software_54?_encoding=UTF8&psc=1&refRID=3A3XYRHE1PHAW7A2YTXG,3.9 out of 5 stars,IFit,107
1615398380-14599,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Kindle Store,https://www.amazon.com/Best-Sellers-Kindle-Store/zgbs/digital-text/ref=zg_bs_nav_0,#82,"https://images-na.ssl-images-amazon.com/images/I/819f8im6UzL.__BG0,0,0,0_FMpng_AC_UL200_SR200,200_.jpg",Fruit of the Drunken Tree: A Novel,2,https://www.amazon.com/Best-Sellers-Kindle-Store/zgbs/digital-text/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Fruit-Drunken-Ingrid-Rojas-Contreras-ebook/dp/B0776DJ5Y2/ref=zg_bs_digital-text_82?_encoding=UTF8&psc=1&refRID=AZAFFFW06MTVW2V9FCV8,4.5 out of 5 stars,Ingrid Rojas Contreras,Ingrid Rojas Contreras
1615398325-14192,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Software,https://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,#83,"https://images-na.ssl-images-amazon.com/images/I/71WGxoZxIhL._AC_UL200_SR200,200_.jpg",[Old Version] TurboTax Business 2019 Tax…,2,https://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/TurboTax-Business-2019-Software-Download/dp/B07YH3HBL6/ref=zg_bs_software_83?_encoding=UTF8&psc=1&refRID=3A3XYRHE1PHAW7A2YTXG,4.4 out of 5 stars,Intuit,"1,132"
1615398325-14187,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Software,https://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,#78,"https://images-na.ssl-images-amazon.com/images/I/71Vv543-oAL._AC_UL200_SR200,200_.jpg",[Old Version] TurboTax Deluxe + State 2019 Tax…,2,https://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/TurboTax-Software-Deluxe-Exclusive-Download/dp/B07YH1VQTG/ref=zg_bs_software_78?_encoding=UTF8&psc=1&refRID=3A3XYRHE1PHAW7A2YTXG,4.4 out of 5 stars,Intuit,"2,291"
1615398325-14160,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Software,https://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,#52,"https://images-na.ssl-images-amazon.com/images/I/71g20lTLnfL._AC_UL200_SR200,200_.jpg",[Old Version] TurboTax Home & Business + State…,2,https://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/TurboTax-Business-Software-Exclusive-Download/dp/B07YH2X9WG/ref=zg_bs_software_52?_encoding=UTF8&psc=1&refRID=3A3XYRHE1PHAW7A2YTXG,4.6 out of 5 stars,Intuit,"4,048"
1615398325-14201,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Software,https://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,#92,"https://images-na.ssl-images-amazon.com/images/I/71z1kBdgThL._AC_UL200_SR200,200_.jpg",[Old Version] TurboTax Premier + State 2019 Tax…,2,https://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/TurboTax-Premier-Software-Exclusive-Download/dp/B07YH25F7K/ref=zg_bs_software_92?_encoding=UTF8&psc=1&refRID=3A3XYRHE1PHAW7A2YTXG,4.5 out of 5 stars,Intuit,"4,321"
1615398325-14199,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Software,https://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,#90,"https://images-na.ssl-images-amazon.com/images/I/71Oaz07n2VL._AC_UL200_SR200,200_.jpg",[Old Version] TurboTax Deluxe + State 2019 Tax…,2,https://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/TurboTax-Software-Deluxe-Amazon-Exclusive/dp/B07Y6166JJ/ref=zg_bs_software_90?_encoding=UTF8&psc=1&refRID=3A3XYRHE1PHAW7A2YTXG,4.7 out of 5 stars,Intuit,"10,762"
1615398359-14456,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Movies & TV,https://www.amazon.com/best-sellers-movies-TV-DVD-Blu-ray/zgbs/movies-tv/ref=zg_bs_nav_0,#92,"https://images-na.ssl-images-amazon.com/images/I/71PqGtWDMCL._AC_UL200_SR200,200_.jpg",Pocahontas Two-Movie Special Edition…,2,https://www.amazon.com/best-sellers-movies-TV-DVD-Blu-ray/zgbs/movies-tv/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Pocahontas-Two-Movie-Special-II-Journey/dp/B0084IHVN4/ref=zg_bs_movies-tv_92?_encoding=UTF8&psc=1&refRID=4V8AH2Y0SEM77JZ63E5A,4.8 out of 5 stars,Irene Bedard,"2,355"
1615398519-15600,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Audible Books & Originals,https://www.amazon.com/Best-Sellers-Audible-Audiobooks/zgbs/audible/ref=zg_bs_nav_0,#64,"https://images-na.ssl-images-amazon.com/images/I/916mevjIMHL._AC_UL200_SR200,200_.jpg","The Cipher: Nina Guerrera, Book 1",2,https://www.amazon.com/Best-Sellers-Audible-Audiobooks/zgbs/audible/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Cipher-Nina-Guerrera-Book/dp/B086L3GJVP/ref=zg_bs_audible_64?_encoding=UTF8&psc=1&refRID=A7V9WZDJWJKMYN0D9DDY,4.4 out of 5 stars,Isabella Maldonado,"24,560"
1615398380-14575,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Kindle Store,https://www.amazon.com/Best-Sellers-Kindle-Store/zgbs/digital-text/ref=zg_bs_nav_0,#58,"https://images-na.ssl-images-amazon.com/images/I/919W-prrqcL._UX300__PJku-sticker-v7,TopRight,0,-50__BG0,0,0,0_FMpng_AC_UL200_SR200,200_.jpg",Temptation (The Hunted Series Book 1),2,https://www.amazon.com/Best-Sellers-Kindle-Store/zgbs/digital-text/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Temptation-Hunted-Book-Ivy-Smoak-ebook/dp/B00VVG6LMI/ref=zg_bs_digital-text_58?_encoding=UTF8&psc=1&refRID=AZAFFFW06MTVW2V9FCV8,4.3 out of 5 stars,Ivy Smoak,Ivy Smoak
1615398519-15595,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Audible Books & Originals,https://www.amazon.com/Best-Sellers-Audible-Audiobooks/zgbs/audible/ref=zg_bs_nav_0,#59,"https://images-na.ssl-images-amazon.com/images/I/913WN%2BnNIUL._AC_UL200_SR200,200_.jpg",The Fellowship of the Ring: Book One in The…,2,https://www.amazon.com/Best-Sellers-Audible-Audiobooks/zgbs/audible/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/The-Fellowship-of-Ring-audiobook/dp/B0099SNQYG/ref=zg_bs_audible_59?_encoding=UTF8&psc=1&refRID=A7V9WZDJWJKMYN0D9DDY,4.8 out of 5 stars,J. R. R. Tolkien,"6,157"
1615398519-15588,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Audible Books & Originals,https://www.amazon.com/Best-Sellers-Audible-Audiobooks/zgbs/audible/ref=zg_bs_nav_0,#53,"https://images-na.ssl-images-amazon.com/images/I/91RsnbFa4JL._AC_UL200_SR200,200_.jpg","Harry Potter and the Half-Blood Prince, Book 6",2,https://www.amazon.com/Best-Sellers-Audible-Audiobooks/zgbs/audible/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Harry-Potter-Half-Blood-Prince-Book/dp/B017V4NOEG/ref=zg_bs_audible_53?_encoding=UTF8&psc=1&refRID=A7V9WZDJWJKMYN0D9DDY,4.9 out of 5 stars,J.K. Rowling,"21,116"
1615398532-15701,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Apps & Games,https://www.amazon.com/Best-Sellers-Appstore-Android/zgbs/mobile-apps/ref=zg_bs_nav_0,#63,"https://images-na.ssl-images-amazon.com/images/I/810WNJqAm1L._AC_UL200_SR200,200_.png",The Jackbox Party Pack 3,2,https://www.amazon.com/Best-Sellers-Appstore-Android/zgbs/mobile-apps/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/The-Jackbox-Party-Pack-3/dp/B01MDLUCJ9/ref=zg_bs_mobile-apps_63?_encoding=UTF8&psc=1&refRID=NZNXF5VMFA046006ZKFE,4.7 out of 5 stars,Jackbox Games,"3,782"
1615398359-14435,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Movies & TV,https://www.amazon.com/best-sellers-movies-TV-DVD-Blu-ray/zgbs/movies-tv/ref=zg_bs_nav_0,#71,"https://images-na.ssl-images-amazon.com/images/I/81h69HQ8WjL._AC_UL200_SR200,200_.jpg",Animal Friends 8-Movie Collection,2,https://www.amazon.com/best-sellers-movies-TV-DVD-Blu-ray/zgbs/movies-tv/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Animal-Friends-8-Movie-Collection-Cromwell/dp/B00QRPZEIK/ref=zg_bs_movies-tv_71?_encoding=UTF8&psc=1&refRID=4V8AH2Y0SEM77JZ63E5A,4.6 out of 5 stars,James Cromwell,"1,737"
1615398519-15635,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Audible Books & Originals,https://www.amazon.com/Best-Sellers-Audible-Audiobooks/zgbs/audible/ref=zg_bs_nav_0,#99,"https://images-na.ssl-images-amazon.com/images/I/81Ir3bAqwBL._AC_UL200_SR200,200_.jpg",The Midwife Murders,2,https://www.amazon.com/Best-Sellers-Audible-Audiobooks/zgbs/audible/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/The-Midwife-Murders/dp/B089P2PW8R/ref=zg_bs_audible_99?_encoding=UTF8&psc=1&refRID=A7V9WZDJWJKMYN0D9DDY,4.3 out of 5 stars,James Patterson,"4,997"
1615398519-15601,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Audible Books & Originals,https://www.amazon.com/Best-Sellers-Audible-Audiobooks/zgbs/audible/ref=zg_bs_nav_0,#65,"https://images-na.ssl-images-amazon.com/images/I/81r0PD299qL._AC_UL200_SR200,200_.jpg",Believe It,2,https://www.amazon.com/Best-Sellers-Audible-Audiobooks/zgbs/audible/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Believe-It/dp/B08JRY5X4K/ref=zg_bs_audible_65?_encoding=UTF8&psc=1&refRID=A7V9WZDJWJKMYN0D9DDY,4.9 out of 5 stars,Jamie Kern Lima,669
1615398519-15622,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Audible Books & Originals,https://www.amazon.com/Best-Sellers-Audible-Audiobooks/zgbs/audible/ref=zg_bs_nav_0,#86,"https://images-na.ssl-images-amazon.com/images/I/81dXzLLUjML._AC_UL200_SR200,200_.jpg",Pretty Things: A Novel,2,https://www.amazon.com/Best-Sellers-Audible-Audiobooks/zgbs/audible/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Pretty-Things-A-Novel/dp/B082L4QF8N/ref=zg_bs_audible_86?_encoding=UTF8&psc=1&refRID=A7V9WZDJWJKMYN0D9DDY,4.3 out of 5 stars,Janelle Brown,"5,128"
1615398519-15602,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Audible Books & Originals,https://www.amazon.com/Best-Sellers-Audible-Audiobooks/zgbs/audible/ref=zg_bs_nav_0,#66,"https://images-na.ssl-images-amazon.com/images/I/81Gx2FkCMnL._AC_UL200_SR200,200_.jpg",Think Like a Monk: Train Your Mind for Peace…,2,https://www.amazon.com/Best-Sellers-Audible-Audiobooks/zgbs/audible/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Think-Like-Monk-Train-Purpose/dp/B07YF3VPSP/ref=zg_bs_audible_66?_encoding=UTF8&psc=1&refRID=A7V9WZDJWJKMYN0D9DDY,4.8 out of 5 stars,Jay Shetty,"18,417"
1615398380-14572,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Kindle Store,https://www.amazon.com/Best-Sellers-Kindle-Store/zgbs/digital-text/ref=zg_bs_nav_0,#55,"https://images-na.ssl-images-amazon.com/images/I/918D24y2DeL._UX300__PJku-sticker-v7,TopRight,0,-50__BG0,0,0,0_FMpng_AC_UL200_SR200,200_.jpg",Rejected (Shadow Beast Shifters Book 1),2,https://www.amazon.com/Best-Sellers-Kindle-Store/zgbs/digital-text/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Rejected-Shadow-Beast-Shifters-Book-ebook/dp/B08GSXMZKQ/ref=zg_bs_digital-text_55?_encoding=UTF8&psc=1&refRID=AZAFFFW06MTVW2V9FCV8,4.6 out of 5 stars,Jaymin Eve,Jaymin Eve
1615398380-14602,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Kindle Store,https://www.amazon.com/Best-Sellers-Kindle-Store/zgbs/digital-text/ref=zg_bs_nav_0,#85,"https://images-na.ssl-images-amazon.com/images/I/91eDyXrs8GL._UX300__PJku-sticker-v7,TopRight,0,-50__BG0,0,0,0_FMpng_AC_UL200_SR200,200_.jpg",Reclaimed (Shadow Beast Shifters Book 2),2,https://www.amazon.com/Best-Sellers-Kindle-Store/zgbs/digital-text/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Reclaimed-Shadow-Beast-Shifters-Book-ebook/dp/B08PFYLZPK/ref=zg_bs_digital-text_85?_encoding=UTF8&psc=1&refRID=AZAFFFW06MTVW2V9FCV8,4.7 out of 5 stars,Jaymin Eve,Jaymin Eve
1615398380-14584,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Kindle Store,https://www.amazon.com/Best-Sellers-Kindle-Store/zgbs/digital-text/ref=zg_bs_nav_0,#67,"https://images-na.ssl-images-amazon.com/images/I/914zkbOgT5L.__BG0,0,0,0_FMpng_AC_UL200_SR200,200_.jpg",The Gallaghers of Sweetgrass Springs Boxed Set:…,2,https://www.amazon.com/Best-Sellers-Kindle-Store/zgbs/digital-text/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Gallaghers-Sweetgrass-Springs-Boxed-Set-ebook/dp/B078T4RS36/ref=zg_bs_digital-text_67?_encoding=UTF8&psc=1&refRID=AZAFFFW06MTVW2V9FCV8,4.7 out of 5 stars,Jean Brashear,Jean Brashear
1615398519-15629,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Audible Books & Originals,https://www.amazon.com/Best-Sellers-Audible-Audiobooks/zgbs/audible/ref=zg_bs_nav_0,#93,"https://images-na.ssl-images-amazon.com/images/I/81Mqmy9bA2L._AC_UL200_SR200,200_.jpg",American Dirt (Oprah's Book Club): A Novel,2,https://www.amazon.com/Best-Sellers-Audible-Audiobooks/zgbs/audible/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/American-Dirt-Jeanine-Cummins-audiobook/dp/B07RQ9LR1K/ref=zg_bs_audible_93?_encoding=UTF8&psc=1&refRID=A7V9WZDJWJKMYN0D9DDY,4.6 out of 5 stars,Jeanine Cummins,"36,094"
1615398491-15432,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Books,https://www.amazon.com/best-sellers-books-Amazon/zgbs/books/ref=zg_bs_nav_0,#100,"https://images-na.ssl-images-amazon.com/images/I/71YR36PTt5L._AC_UL200_SR200,200_.jpg",Rowley Jefferson’s Awesome Friendly Spooky…,2,https://www.amazon.com/best-sellers-books-Amazon/zgbs/books/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Rowley-Jeffersons-Awesome-Friendly-Stories/dp/1419756974/ref=zg_bs_books_100?_encoding=UTF8&psc=1&refRID=AKJJHNZ55GTHVVMWKB36,,Jeff Kinney,Jeff Kinney
1615398491-15389,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Books,https://www.amazon.com/best-sellers-books-Amazon/zgbs/books/ref=zg_bs_nav_0,#57,"https://images-na.ssl-images-amazon.com/images/I/81uSFmghbZL._AC_UL200_SR200,200_.jpg",The Step-by-Step Instant Pot Cookbook: 100…,2,https://www.amazon.com/best-sellers-books-Amazon/zgbs/books/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Step-Step-Instant-Pot-Cookbook/dp/0316460834/ref=zg_bs_books_57?_encoding=UTF8&psc=1&refRID=AKJJHNZ55GTHVVMWKB36,4.7 out of 5 stars,Jeffrey Eisner,Jeffrey Eisner
1615398532-15728,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Apps & Games,https://www.amazon.com/Best-Sellers-Appstore-Android/zgbs/mobile-apps/ref=zg_bs_nav_0,#90,"https://images-na.ssl-images-amazon.com/images/I/81R5l8cwJtL._AC_UL200_SR200,200_.png",Beast Simulator,2,https://www.amazon.com/Best-Sellers-Appstore-Android/zgbs/mobile-apps/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Jellyfish-Giant-Beast-Simulator/dp/B00Q1CN1DO/ref=zg_bs_mobile-apps_90?_encoding=UTF8&psc=1&refRID=NZNXF5VMFA046006ZKFE,3.3 out of 5 stars,Jellyfish Giant,141
1615398380-14582,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Kindle Store,https://www.amazon.com/Best-Sellers-Kindle-Store/zgbs/digital-text/ref=zg_bs_nav_0,#65,"https://images-na.ssl-images-amazon.com/images/I/61%2Bc1kj2mpL.__BG0,0,0,0_FMpng_AC_UL200_SR200,200_.jpg",Big Summer: A Novel,2,https://www.amazon.com/Best-Sellers-Kindle-Store/zgbs/digital-text/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Big-Summer-Novel-Jennifer-Weiner-ebook/dp/B07Z43JXYH/ref=zg_bs_digital-text_65?_encoding=UTF8&psc=1&refRID=AZAFFFW06MTVW2V9FCV8,4.3 out of 5 stars,Jennifer Weiner,Jennifer Weiner
1615398359-14462,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Movies & TV,https://www.amazon.com/best-sellers-movies-TV-DVD-Blu-ray/zgbs/movies-tv/ref=zg_bs_nav_0,#98,"https://images-na.ssl-images-amazon.com/images/I/81HmSMDdihL._AC_UL200_SR200,200_.jpg",Scooby-Doo! The Sword and the Scoob (DVD),2,https://www.amazon.com/best-sellers-movies-TV-DVD-Blu-ray/zgbs/movies-tv/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Scooby-Doo-Sword-Scoob-Jeremy-Adams/dp/B08QBTR7T9/ref=zg_bs_movies-tv_98?_encoding=UTF8&psc=1&refRID=4V8AH2Y0SEM77JZ63E5A,4.7 out of 5 stars,Jeremy Adams,81
1615398380-14615,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Kindle Store,https://www.amazon.com/Best-Sellers-Kindle-Store/zgbs/digital-text/ref=zg_bs_nav_0,#98,"https://images-na.ssl-images-amazon.com/images/I/813DYRb%2B9EL._UX300__PJprime-reading,TopRight,0,-50__BG0,0,0,0_FMpng_AC_UL200_SR200,200_.jpg",The Boy Who Followed His Father into…,2,https://www.amazon.com/Best-Sellers-Kindle-Store/zgbs/digital-text/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Boy-Followed-Father-into-Auschwitz-ebook/dp/B081CZ7CSR/ref=zg_bs_digital-text_98?_encoding=UTF8&psc=1&refRID=AZAFFFW06MTVW2V9FCV8,4.8 out of 5 stars,Jeremy Dronfield,Jeremy Dronfield
1615398359-14431,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Movies & TV,https://www.amazon.com/best-sellers-movies-TV-DVD-Blu-ray/zgbs/movies-tv/ref=zg_bs_nav_0,#67,"https://images-na.ssl-images-amazon.com/images/I/91Bzq%2B8SXPL._AC_UL200_SR200,200_.jpg",Interstellar (4K UHD + Blu-ray + Digital),2,https://www.amazon.com/best-sellers-movies-TV-DVD-Blu-ray/zgbs/movies-tv/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/InterStellar-4K-UltraHD-Blu-ray-Interstellar/dp/B0767FCYDW/ref=zg_bs_movies-tv_67?_encoding=UTF8&psc=1&refRID=4V8AH2Y0SEM77JZ63E5A,4.6 out of 5 stars,Jessica Chastain,"69,671"
1615398519-15591,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Audible Books & Originals,https://www.amazon.com/Best-Sellers-Audible-Audiobooks/zgbs/audible/ref=zg_bs_nav_0,#55,"https://images-na.ssl-images-amazon.com/images/I/81Jq4QwfqfL._AC_UL200_SR200,200_.jpg","Limitless: Upgrade Your Brain, Learn Anything…",2,https://www.amazon.com/Best-Sellers-Audible-Audiobooks/zgbs/audible/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Limitless-Upgrade-Anything-Faster-Exceptional/dp/B086WPC14V/ref=zg_bs_audible_55?_encoding=UTF8&psc=1&refRID=A7V9WZDJWJKMYN0D9DDY,4.7 out of 5 stars,Jim Kwik,"8,421"
